LSOA code,Index of Multiple Deprivation (IMD) Rank (where 1 is most deprived)
E01026067,11838
E01026068,9610
E01026069,1829
E01026070,12469
E01026071,10957
E01026072,1570
E01026073,825
E01026074,1228
E01026075,8629
E01026076,13169
E01026077,8022
E01026078,7691
E01026079,10736
E01026080,20675
E01026081,11668
E01026082,12853
E01026083,506
E01026084,6040
E01026085,7114
E01026087,5371
E01026088,22737
E01026089,20711
E01026090,11972
E01026091,21906
E01026092,1887
E01026093,261
E01026094,2914
E01026095,4197
E01026096,19811
E01026097,3635
E01026098,19600
E01026099,6063
E01026100,17743
E01026101,4624
E01026102,8103
E01026103,5890
E01026104,6573
E01026105,12209
E01026106,23659
E01026107,16009
E01026108,3982
E01026109,2854
E01026110,6395
E01026111,4837
E01026112,482
E01026113,6265
E01026114,1706
E01026115,2493
E01026116,5640
E01026117,8674
E01026118,26662
E01026119,26354
E01026120,17169
E01026121,10533
E01026122,9622
E01026123,7440
E01026124,8222
E01026125,11272
E01026126,1302
E01026127,2742
E01026128,17298
E01026129,394
E01026130,21991
E01026131,9367
E01026132,14719
E01026133,16339
E01026134,8785
E01026135,19628
E01026136,28291
E01026137,21426
E01026138,25041
E01026139,28958
E01026140,11380
E01026141,23953
E01026142,6021
E01026143,18764
E01026144,15826
E01026145,21605
E01026146,11023
E01026147,20693
E01026148,14726
E01026149,2575
E01026150,2957
E01026151,17261
E01026152,582
E01026153,20018
E01026154,5467
E01026155,24033
E01026156,6482
E01026157,1644
E01026158,19213
E01026159,18621
E01026160,26143
E01026161,4085
E01026162,13602
E01026163,22726
E01026164,27149
E01026165,3723
E01026166,4735
E01026167,23719
E01026168,2139
E01026169,9802
E01026170,5875
E01026171,23588
E01026172,4515
E01026173,309
E01026174,10585
E01026175,4337
E01026176,2387
E01026177,7468
E01026178,9918
E01026179,22638
E01026180,12777
E01026182,27473
E01026183,9041
E01026184,32096
E01026185,23115
E01026186,31085
E01026187,31080
E01026188,23598
E01026189,30962
E01026190,12893
E01026191,21361
E01026192,13486
E01026193,22010
E01026194,28389
E01026195,27596
E01026196,27735
E01026197,26976
E01026198,32520
E01026199,19588
E01026200,25435
E01026201,15660
E01026202,23396
E01026203,29911
E01026204,32222
E01026205,18554
E01026206,31685
E01026207,8868
E01026208,22306
E01026209,27341
E01026210,16893
E01026211,27478
E01026212,25779
E01026213,15593
E01026214,26949
E01026215,29237
E01026218,22344
E01026219,25839
E01026220,19678
E01026221,14901
E01026222,25299
E01026223,27035
E01026224,11504
E01026225,27402
E01026226,28861
E01026227,10876
E01026228,24093
E01026229,26657
E01026230,11042
E01026231,29204
E01026232,14446
E01026233,30631
E01026234,28215
E01026235,9067
E01026236,20812
E01026237,25628
E01026238,25977
E01026239,16726
E01026240,21328
E01026241,13436
E01026242,20964
E01026243,13253
E01026244,18120
E01026245,12356
E01026246,8061
E01026247,17558
E01026248,9233
E01026249,15014
E01026250,12803
E01026251,20355
E01026252,20651
E01026253,11640
E01026254,9893
E01026255,16621
E01026256,10742
E01026257,18403
E01026258,23866
E01026259,12288
E01026260,17628
E01026262,25135
E01026263,27783
E01026264,16591
E01026265,18137
E01026266,16856
E01026267,23438
E01026268,11830
E01026269,26532
E01026270,9760
E01026271,10635
E01026272,21941
E01026273,27638
E01026274,27438
E01026275,20773
E01026276,14516
E01026277,6271
E01026278,11254
E01026279,14103
E01026280,11733
E01026281,21535
E01026282,17507
E01026283,15006
E01026284,18008
E01026285,12941
E01026286,14441
E01026287,15751
E01026288,11360
E01026289,26402
E01026290,13599
E01026291,25763
E01026292,27105
E01026293,27679
E01026294,30552
E01026296,24528
E01026297,20925
E01026298,15010
E01026299,21701
E01026300,31473
E01026301,30402
E01026302,30961
E01026303,31952
E01026304,27611
E01026305,31196
E01026306,17490
E01026307,31129
E01026308,3189
E01026309,16575
E01026310,8450
E01026311,9702
E01026312,3417
E01026313,25428
E01026314,24748
E01026315,16585
E01026316,17703
E01026317,10882
E01026318,11749
E01026319,23011
E01026320,29677
E01026321,27606
E01026322,25642
E01026323,10757
E01026324,29867
E01026325,9705
E01026326,19517
E01026327,11657
E01026328,4093
E01026329,20434
E01026330,20341
E01026331,17383
E01026332,19557
E01026333,22606
E01026334,28913
E01026335,26022
E01026336,11793
E01026337,27236
E01026338,21609
E01026339,18268
E01026340,19809
E01026341,20870
E01026342,26916
E01026343,11258
E01026344,20955
E01026345,14448
E01026346,26914
E01026347,27069
E01026348,20380
E01026349,18035
E01026350,22622
E01026351,22289
E01026352,30474
E01026353,9669
E01026354,28585
E01026355,27748
E01026356,30546
E01026357,30516
E01026358,32434
E01026359,32778
E01026360,29029
E01026361,16864
E01026362,32109
E01026363,23177
E01026364,32297
E01026365,23823
E01026366,11783
E01026367,10362
E01026368,24995
E01026369,21229
E01026370,27477
E01026371,28680
E01026372,23295
E01026373,13278
E01026374,1547
E01026375,2690
E01026376,3554
E01026377,8901
E01026378,3312
E01026379,5030
E01026380,17248
E01026381,5248
E01026382,4603
E01026383,24
E01026384,1333
E01026385,12733
E01026386,7649
E01026387,17359
E01026388,20689
E01026389,10816
E01026390,13723
E01026391,17972
E01026392,21311
E01026393,30623
E01026394,25241
E01026395,30991
E01026396,29265
E01026397,21887
E01026398,20729
E01026399,19331
E01026400,24278
E01026401,29181
E01026402,28963
E01026403,13375
E01026404,17364
E01026405,27535
E01026406,26668
E01026407,14880
E01026408,17119
E01026409,14637
E01026410,15422
E01026411,19065
E01026412,22172
E01026413,31462
E01026414,15106
E01026415,8435
E01026416,11029
E01026419,14335
E01026420,20706
E01026421,20164
E01026422,27648
E01026423,15802
E01026424,19426
E01026425,5171
E01026426,9752
E01026427,20307
E01026428,15249
E01026429,12203
E01026430,16045
E01026431,15943
E01026432,25002
E01026433,15532
E01026434,22468
E01026435,14550
E01026436,20214
E01026437,18406
E01026438,15596
E01026439,25102
E01026440,18536
E01026441,17229
E01026442,13471
E01026443,14319
E01026444,9959
E01026445,14270
E01026446,18267
E01026447,9589
E01026448,27789
E01026449,18336
E01026450,25861
E01026451,19443
E01026452,19050
E01026453,9048
E01026454,26665
E01026455,5127
E01026456,19903
E01026457,19365
E01026458,9647
E01026459,6766
E01026461,23428
E01026462,19454
E01026464,15353
E01026465,7541
E01026466,14274
E01026467,2938
E01026468,11977
E01026469,21594
E01026470,26039
E01026471,20311
E01026472,25760
E01026473,25036
E01026474,10529
E01026475,18333
E01026476,6576
E01026477,3947
E01026478,5362
E01026479,18613
E01026480,23085
E01026481,13401
E01026483,8843
E01026484,18968
E01026485,13498
E01026486,16959
E01026487,15582
E01026488,6399
E01026489,19352
E01026490,22575
E01026491,13949
E01026492,17677
E01026493,13627
E01026494,16517
E01026495,10209
E01026496,16927
E01026497,28439
E01026498,16656
E01026499,11986
E01026500,25332
E01026501,14083
E01026502,23473
E01026503,26417
E01026504,20404
E01026505,16371
E01026506,30550
E01026507,31341
E01026508,21754
E01026509,26716
E01026510,31361
E01026511,12572
E01026512,16240
E01026513,28265
E01026514,20699
E01026515,21891
E01026516,16042
E01026517,22795
E01026518,23000
E01026519,25718
E01026520,17608
E01026521,31623
E01026522,12214
E01026523,12621
E01026524,19742
E01026525,16355
E01026526,20117
E01026527,27841
E01026528,20652
E01026529,16273
E01026530,24923
E01026531,24329
E01026532,21930
E01026533,17961
E01026534,16574
E01026535,18055
E01026536,22977
E01026537,29135
E01026538,15180
E01026539,15848
E01026540,29846
E01026541,16793
E01026542,24611
E01026543,29123
E01026544,26984
E01026545,19908
E01026546,27651
E01026547,19833
E01026548,29190
E01026549,18410
E01026550,26864
E01026551,24823
E01026552,30078
E01026553,16480
E01026554,27826
E01026555,19313
E01026556,20218
E01026557,26635
E01026558,27193
E01026559,25408
E01026560,26190
E01026561,28419
E01026562,31059
E01026563,26586
E01026564,23761
E01026565,18580
E01026566,23937
E01026567,30919
E01026568,32406
E01026569,16798
E01026570,28349
E01026571,26227
E01026572,30517
E01026573,13686
E01026574,31257
E01026575,13976
E01026576,28206
E01026577,24776
E01026578,24409
E01026579,21859
E01026580,17181
E01026581,26682
E01026582,26301
E01026583,13640
E01026584,20825
E01026585,15578
E01026586,7946
E01026587,25573
E01026588,20188
E01026589,13484
E01026590,18322
E01026591,15227
E01026592,5104
E01026593,20614
E01026594,14092
E01026595,1990
E01026596,5927
E01026597,120
E01026598,609
E01026599,2604
E01026600,4007
E01026601,5710
E01026602,8119
E01026603,976
E01026604,949
E01026605,18258
E01026606,10343
E01026607,5848
E01026608,17389
E01026609,11449
E01026610,11832
E01026611,15905
E01026612,17280
E01026613,16903
E01026614,6786
E01026615,17554
E01026616,16440
E01026617,6942
E01026618,13695
E01026619,2528
E01026620,2059
E01026621,7393
E01026622,767
E01026623,850
E01026624,184
E01026625,39
E01026626,700
E01026627,18527
E01026628,11797
E01026629,17033
E01026630,6453
E01026631,9333
E01026632,7582
E01026633,4728
E01026634,4868
E01026635,1733
E01026636,11845
E01026637,19270
E01026638,10849
E01026639,8919
E01026640,9623
E01026641,1492
E01026642,19987
E01026643,11352
E01026644,30587
E01026645,10452
E01026646,11524
E01026647,16420
E01026648,12167
E01026649,16599
E01026650,15936
E01026651,14601
E01026652,9691
E01026653,23715
E01026654,13198
E01026655,20996
E01026656,11415
E01026659,8846
E01026660,11393
E01026661,10832
E01026662,3530
E01026663,6959
E01026664,17271
E01026665,9587
E01026666,3077
E01026667,13034
E01026668,12731
E01026669,18939
E01026670,8758
E01026671,24454
E01026672,19300
E01026673,22672
E01026674,15064
E01026675,17371
E01026676,16291
E01026677,10464
E01026678,18702
E01026679,14483
E01026680,3212
E01026681,13922
E01026682,16889
E01026683,9386
E01026684,7774
E01026685,8075
E01026686,17432
E01026687,1374
E01026688,2827
E01026689,5354
E01026690,2095
E01026691,26987
E01026692,29102
E01026693,13398
E01026694,9541
E01026695,10236
E01026696,7480
E01026697,10265
E01026698,6768
E01026699,1137
E01026700,5290
E01026701,17910
E01026702,12340
E01026703,14568
E01026704,2920
E01026705,12561
E01026706,10629
E01026707,16097
E01026708,27595
E01026709,30752
E01026710,22873
E01026711,5561
E01026712,15890
E01026713,11077
E01026714,26884
E01026715,13703
E01026716,4162
E01026717,6269
E01026718,14359
E01026719,8052
E01026720,12162
E01026721,7101
E01026722,16826
E01026723,22849
E01026724,13981
E01026725,13908
E01026726,13211
E01026727,14336
E01026728,13721
E01026729,13541
E01026730,17801
E01026731,15223
E01026732,10984
E01026733,11999
E01026734,3533
E01026735,8608
E01026736,8858
E01026737,15551
E01026738,14280
E01026739,13559
E01026740,7639
E01026741,13124
E01026742,27301
E01026743,11063
E01026744,11958
E01026745,14556
E01026746,22880
E01026747,11398
E01026748,20274
E01026749,10072
E01026750,9736
E01026751,13546
E01026752,11205
E01026753,6281
E01026754,21074
E01026755,19037
E01026756,10267
E01026757,18119
E01026758,19071
E01026759,11455
E01026760,17066
E01026761,16191
E01026762,11959
E01026763,9601
E01026764,19309
E01026765,11414
E01026766,13798
E01026767,17193
E01026768,15863
E01026769,17590
E01026770,15077
E01026771,18579
E01026772,26121
E01026773,18027
E01026774,17362
E01026775,7190
E01026776,14535
E01026777,15481
E01026778,20369
E01026779,8592
E01026780,10172
E01026781,17514
E01026782,9553
E01026783,15171
E01026784,10618
E01026785,17538
E01026786,8282
E01026787,13084
E01026788,14443
E01026789,13134
E01026790,13413
E01026791,5043
E01026792,8201
E01026793,2412
E01026794,12068
E01026796,5029
E01026797,18306
E01026798,3506
E01026799,7856
E01026800,2268
E01026801,21940
E01026802,9273
E01026803,6020
E01026804,12223
E01026805,5385
E01026806,11488
E01026807,11320
E01026808,1325
E01026809,2445
E01026810,22059
E01026811,30945
E01026812,29862
E01026813,32199
E01026814,12835
E01026815,32220
E01026816,15366
E01026817,7598
E01026818,5765
E01026819,2968
E01026820,4969
E01026821,5750
E01026822,3968
E01026823,9884
E01026824,2482
E01026825,6857
E01026826,2129
E01026827,1209
E01026828,3696
E01026829,5829
E01026830,2181
E01026831,12833
E01026832,2933
E01026833,1368
E01026834,3971
E01026835,23752
E01026836,29857
E01026837,19606
E01026838,30673
E01026839,27471
E01026840,25477
E01026841,11744
E01026842,17846
E01026843,7846
E01026844,4086
E01026845,15325
E01026846,11833
E01026848,2186
E01026849,24737
E01026850,12240
E01026852,29486
E01026853,7285
E01026855,25940
E01026856,23830
E01026857,26816
E01026858,6466
E01026859,10916
E01026860,29670
E01026861,9146
E01026862,18361
E01026863,16685
E01026864,12065
E01026865,4247
E01026866,12207
E01026867,1745
E01026868,3264
E01026869,2756
E01026870,17057
E01026871,28110
E01026872,18050
E01026873,15426
E01026874,10067
E01026875,28109
E01026876,20640
E01026877,15244
E01026878,15670
E01026879,13739
E01026880,24092
E01026881,21597
E01026882,30249
E01026883,21321
E01026884,11933
E01026885,20201
E01026886,18214
E01026887,17348
E01026888,12006
E01026889,22319
E01026891,13154
E01026892,13936
E01026893,20016
E01026894,11841
E01026895,23968
E01026896,17537
E01026897,21692
E01026898,11836
E01026899,17625
E01026900,18211
E01026901,26612
E01026902,17567
E01026903,22044
E01026904,20118
E01026905,10700
E01026906,30429
E01026907,31199
E01026908,29861
E01026909,13517
E01026910,21582
E01026911,14215
E01026912,25368
E01026913,24716
E01026914,22801
E01026915,31573
E01026916,27171
E01026917,24098
E01026918,24511
E01026919,20153
E01026920,18946
E01026921,23562
E01026922,17330
E01026924,19461
E01026925,10707
E01026926,31296
E01026927,31977
E01026928,22712
E01026929,22996
E01026930,24352
E01026931,26214
E01026932,23824
E01026933,28519
E01026934,22107
E01026935,13679
E01026936,28708
E01026937,21617
E01026938,25258
E01026939,20935
E01026940,14936
E01026941,21238
E01026942,27365
E01026943,12525
E01026944,16845
E01026945,29633
E01026946,26503
E01026947,17754
E01026948,22760
E01026949,6359
E01026950,2643
E01026951,3977
E01026952,11679
E01026953,15220
E01026954,5327
E01026955,28752
E01026956,12682
E01026957,5762
E01026958,7552
E01026959,6826
E01026960,1919
E01026961,3888
E01026962,9019
E01026963,4775
E01026965,1181
E01026966,4954
E01026967,6720
E01026968,440
E01026969,9371
E01026970,14904
E01026971,15857
E01026972,9245
E01026973,15693
E01026974,19139
E01026975,5743
E01026976,7198
E01026977,23452
E01026978,22160
E01026979,24531
E01026980,24171
E01026981,14980
E01026982,9831
E01026983,7618
E01026984,8475
E01026985,14194
E01026986,19088
E01026987,21722
E01026988,10216
E01026989,18865
E01026990,27865
E01026991,21461
E01026992,6803
E01026993,24987
E01026994,22655
E01026997,28512
E01026998,27811
E01026999,19727
E01027000,24595
E01027001,31536
E01027002,27894
E01027003,28596
E01027004,23053
E01027005,19187
E01027006,29189
E01027007,11611
E01027008,26009
E01027009,7571
E01027010,21543
E01027011,18525
E01027012,10235
E01027013,2375
E01027014,29981
E01027015,31861
E01027016,26878
E01027017,14123
E01027018,28579
E01027019,22248
E01027020,29483
E01027021,26670
E01027022,25301
E01027023,24139
E01027024,21896
E01027025,18636
E01027026,24909
E01027027,30580
E01027028,25613
E01027029,16597
